"Start time","End time","Rental place","Return place","PAÍS"
"10/20/2023 17:10","10/20/2023 17:16","Mercado Central","Churruca","Países Bajos"
"10/20/2023 17:16","10/20/2023 17:24","Las Canteras - Luis Morote","Plaza del Pilar","Austria"
"10/20/2023 17:25","10/20/2023 17:37","Parque Santa Catalina","Ayuntamiento","Lituania"
"10/20/2023 17:34","10/20/2023 17:42","Churruca","Base Naval","Rep. Checa"
"10/20/2023 17:34","10/20/2023 17:38","Plazoleta de Farray","Churruca","Eslovenia"
"10/20/2023 17:44","10/20/2023 17:49","Churruca","Mercado Central","Países Bajos"
"10/20/2023 17:46","10/20/2023 18:05","Estadio Gran Canaria","Oficina de la Sitycleta","Italia"
"10/20/2023 17:53","10/20/2023 18:00","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/20/2023 17:53","10/20/2023 18:00","Torre Woermann","Plaza Manuel Becerra","Rep. Checa"
"10/20/2023 17:53","10/20/2023 17:57","Base Naval","C.C. El Muelle","Alemania"
"10/20/2023 17:57","10/20/2023 18:10","Castillo de la Luz","Plaza de España","Italia"
"10/20/2023 18:10","10/20/2023 18:22","Oficina de la Sitycleta","San Telmo","Italia"
"10/20/2023 18:23","10/20/2023 18:30","Plaza del Pilar","Plazoleta de Farray","Francia"
"10/20/2023 18:27","10/20/2023 18:36","Plaza O'Shanahan","Plaza O'Shanahan","Italia"
"10/20/2023 18:31","10/20/2023 18:40","Torre Woermann","Churruca","Italia"
"10/20/2023 18:31","10/20/2023 18:37","Mercado Central","Churruca","Países Bajos"
"10/20/2023 18:33","10/20/2023 18:50","Plaza de la feria ","Churruca","Países Bajos"
"10/20/2023 18:41","10/20/2023 19:01","Plaza O'Shanahan","Churruca","Italia"
"10/20/2023 19:05","10/20/2023 19:16","Parque Santa Catalina","Plaza del Pilar","Reino Unido"
"10/20/2023 19:18","10/20/2023 19:23","Churruca","Plazoleta de Farray","Eslovenia"
"10/20/2023 19:20","10/20/2023 19:43","Las Canteras - Luis Morote","Plaza de la feria ","Alemania"
"10/20/2023 19:27","10/20/2023 19:32","Plaza del Pilar","Plazoleta de Farray","Austria"
"10/20/2023 19:30","10/20/2023 19:57","Las Canteras - Luis Morote","Churruca","Francia"
"10/20/2023 19:36","10/20/2023 19:43","Plaza de España","Las Canteras - Luis Morote","Austria"
"10/20/2023 19:36","10/20/2023 19:47","Base Naval","Plazoleta de Farray","Rep. Checa"
"10/20/2023 19:42","10/20/2023 19:54","Plaza O'Shanahan","C.C. El Muelle","Francia"
"10/20/2023 19:54","10/20/2023 19:57","Plazoleta de Farray","Plazoleta de Farray","Alemania"
"10/20/2023 19:54","10/20/2023 20:17","Plazoleta de Farray","Plaza Manuel Becerra","Alemania"
"10/20/2023 19:58","10/20/2023 20:16","Plazoleta de Farray","Plaza Manuel Becerra","Alemania"
"10/20/2023 19:59","10/20/2023 20:07","Castillo de la Luz","Plazoleta de Farray","Italia"
"10/20/2023 19:59","10/20/2023 20:01","Torre Woermann","Torre Woermann","Bélgica"
"10/20/2023 20:01","10/20/2023 20:22","Torre Woermann","Plaza del Pilar","Bélgica"
"10/20/2023 20:07","10/20/2023 20:09","Plaza de España (elect.)","Plaza de España (elect.)","Austria"
"10/20/2023 20:07","10/20/2023 20:21","Plaza de España (elect.)","Oficina Sítycleta (elect.)","Austria"
"10/20/2023 20:08","10/20/2023 20:26","Churruca","Plaza O'Shanahan","Italia"
"10/20/2023 20:13","10/20/2023 20:21","Base Naval","Oficina Sagulpa","Austria"
"10/20/2023 20:21","10/20/2023 20:37","Parque Santa Catalina","Plaza del Pilar","Italia"
"10/20/2023 21:20","10/20/2023 21:41","Plaza del Pilar","Parque Santa Catalina","Reino Unido"
"10/20/2023 21:31","10/20/2023 21:35","Castillo de la Luz","Torre Woermann","Reino Unido"
"10/20/2023 21:36","10/20/2023 21:42","Churruca","Mercado Central","Países Bajos"
"10/20/2023 21:52","10/20/2023 22:05","Torre Woermann","Mercado Central","Italia"
"10/20/2023 22:05","10/20/2023 22:11","Churruca","Parque Santa Catalina","Francia"
"10/20/2023 22:10","10/20/2023 22:13","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/20/2023 22:13","10/20/2023 22:21","Mercado Central","Plaza del Pilar","Países Bajos"
"10/20/2023 22:14","10/20/2023 22:27","Base Naval","Torre Woermann","Alemania"
"10/20/2023 22:14","10/20/2023 22:24","Base Naval","Torre Woermann","Alemania"
"10/20/2023 22:25","10/20/2023 22:29","Mercado Central","Plazoleta de Farray","Italia"
"10/20/2023 22:45","10/20/2023 22:53","Plazoleta de Farray","Parque del Estadio Insular","Alemania"
"10/20/2023 22:45","10/20/2023 22:53","Plazoleta de Farray","Parque del Estadio Insular","Alemania"
"10/20/2023 22:48","10/20/2023 23:09","Plaza de la feria ","C.C. El Muelle","Alemania"
"10/21/2023 7:02","10/21/2023 7:10","C.C. La Minilla","Plaza del Pilar","Italia"
"10/21/2023 8:22","10/21/2023 8:36","Castillo de la Luz","Plaza del Pilar","Italia"
"10/21/2023 9:21","10/21/2023 9:29","Castillo de la Luz","Las Canteras - Luis Morote","Italia"
"10/21/2023 9:42","10/21/2023 9:46","C.C. El Muelle","Plazoleta de Farray","Irlanda"
"10/21/2023 9:53","10/21/2023 9:56","C.C. El Muelle","C.C. El Muelle","Alemania"
"10/21/2023 9:54","10/21/2023 9:59","Churruca","C.C. El Muelle","Francia"
"10/21/2023 9:54","10/21/2023 9:58","Plazoleta de Farray","Churruca","Francia"
"10/21/2023 10:05","10/21/2023 11:09","Las Canteras - Luis Morote","Intermodal El Rincón","Rep. Checa"
"10/21/2023 10:09","10/21/2023 10:27","Churruca","Churruca","Francia"
"10/21/2023 10:16","10/21/2023 10:23","Churruca","Intermodal El Rincón","Reino Unido"
"10/21/2023 10:23","10/21/2023 10:30","Castillo de la Luz","Parque Santa Catalina","Italia"
"10/21/2023 10:25","10/21/2023 10:28","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/21/2023 10:26","10/21/2023 10:36","Plaza Manuel Becerra","C.C. El Muelle","Alemania"
"10/21/2023 10:27","10/21/2023 10:42","León y Castillo","Parque Santa Catalina","Eslovenia"
"10/21/2023 10:45","10/21/2023 10:54","Oficina Sítycleta (elect.)","Plaza de España (elect.)","Austria"
"10/21/2023 10:51","10/21/2023 11:00","León y Castillo","Mercado Central","Austria"
"10/21/2023 11:19","10/21/2023 11:24","Churruca","Plazoleta de Farray","Francia"
"10/21/2023 11:42","10/21/2023 12:29","Parque Santa Catalina","C.C. El Muelle","Finlandia"
"10/21/2023 11:59","10/21/2023 12:17","Mercado Central","León y Castillo","Austria"
"10/21/2023 12:00","10/21/2023 12:18","Mercado Central","León y Castillo","Eslovenia"
"10/21/2023 12:05","10/21/2023 14:51","Parque Santa Catalina","Las Canteras - Luis Morote","Francia"
"10/21/2023 12:05","10/21/2023 12:56","Parque Santa Catalina","Las Canteras - Luis Morote","Francia"
"10/21/2023 12:07","10/21/2023 12:19","Ayuntamiento","Parque Santa Catalina","Lituania"
"10/21/2023 12:30","10/21/2023 12:40","Parque del Estadio Insular","Churruca","Alemania"
"10/21/2023 12:30","10/21/2023 12:40","Parque del Estadio Insular","Churruca","Alemania"
"10/21/2023 12:36","10/21/2023 12:42","Parque Santa Catalina","Castillo de la Luz","Italia"
"10/21/2023 12:38","10/21/2023 12:59","San Bernardo","Las Canteras - Luis Morote","Reino Unido"
"10/21/2023 13:01","10/21/2023 13:13","Castillo de la Luz","Plazoleta de Farray","Reino Unido"
"10/21/2023 13:15","10/21/2023 13:26","Plazoleta de Farray","Plaza del Pilar","Reino Unido"
"10/21/2023 13:16","10/21/2023 13:29","Castillo de la Luz","Plaza de España","Italia"
"10/21/2023 13:38","10/21/2023 13:52","Plaza de España","Oficina de la Sitycleta","Países Bajos"
"10/21/2023 13:41","10/21/2023 13:49","Plazoleta de Farray","Plaza del Pilar","Polonia"
"10/21/2023 13:44","10/21/2023 13:53","Plaza del Pilar","Las Canteras - Luis Morote","Alemania"
"10/21/2023 13:53","10/21/2023 14:00","Plazoleta de Farray","C.C. El Muelle","Italia"
"10/21/2023 13:54","10/21/2023 14:26","Oficina de la Sitycleta","Canódromo","Países Bajos"
"10/21/2023 14:17","10/21/2023 14:34","Cabildo de Gran Canaria","Base Naval","Suecia"
"10/21/2023 14:18","10/21/2023 14:26","Plaza de España","Base Naval","Italia"
"10/21/2023 14:27","10/21/2023 14:33","Las Canteras - Luis Morote","Plaza de España","Reino Unido"
"10/21/2023 14:28","10/21/2023 14:32","Base Naval","Parque Santa Catalina","Reino Unido"
"10/21/2023 14:34","10/21/2023 14:45","Plaza de España (elect.)","Castillo de Mata (elect.)","Reino Unido"
"10/21/2023 14:38","10/21/2023 14:43","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/21/2023 14:43","10/21/2023 14:47","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/21/2023 14:58","10/21/2023 16:47","Churruca","Torre Woermann","Francia"
"10/21/2023 15:00","10/21/2023 15:07","Las Canteras - Luis Morote","Churruca","Francia"
"10/21/2023 15:06","10/21/2023 15:22","Las Canteras - Luis Morote","Castillo de la Luz","Italia"
"10/21/2023 15:10","10/21/2023 15:24","Plaza de España (elect.)","Castillo de Mata (elect.)","Suiza"
"10/21/2023 15:11","10/21/2023 15:23","Plaza de España (elect.)","Castillo de Mata (elect.)","Suiza"
"10/21/2023 15:14","10/21/2023 15:26","Torre Woermann","Churruca","Alemania"
"10/21/2023 15:14","10/21/2023 15:25","Torre Woermann","Churruca","Alemania"
"10/21/2023 15:16","10/21/2023 15:26","Mercado Central","Las Canteras - Luis Morote","Alemania"
"10/21/2023 15:17","10/21/2023 15:29","Castillo de la Luz","Plaza de España","Finlandia"
"10/21/2023 15:18","10/21/2023 15:29","Castillo de la Luz","Plaza de España","Italia"
"10/21/2023 15:24","10/21/2023 15:34","Castillo de Mata (elect.)","Teatro Pérez Galdós","Suiza"
"10/21/2023 15:24","10/21/2023 15:34","Castillo de Mata (elect.)","Teatro Pérez Galdós","Suiza"
"10/21/2023 15:40","10/21/2023 15:53","Torre Woermann","Las Canteras - Luis Morote","Irlanda"
"10/21/2023 15:49","10/21/2023 15:56","Plaza del Pilar","Plaza de España","Bélgica"
"10/21/2023 16:26","10/21/2023 16:39","Churruca","Torre Woermann","Alemania"
"10/21/2023 16:26","10/21/2023 16:40","Churruca","Torre Woermann","Alemania"
"10/21/2023 16:29","10/21/2023 16:51","Hotel Santa Catalina","Hotel Santa Catalina","Países Bajos"
"10/21/2023 16:29","10/21/2023 16:51","Hotel Santa Catalina","Ayuntamiento","Países Bajos"
"10/21/2023 16:30","10/21/2023 16:54","Plaza de España","Ciudad de la Justicia","Alemania"
"10/21/2023 16:33","10/21/2023 16:41","Las Canteras - Luis Morote","Churruca","Alemania"
"10/21/2023 16:33","10/21/2023 17:06","San Bernardo","Parque Santa Catalina","Noruega"
"10/21/2023 16:34","10/21/2023 17:06","San Bernardo","Parque Santa Catalina","Noruega"
"10/21/2023 16:34","10/21/2023 16:41","Las Canteras - Luis Morote","Churruca","Alemania"
"10/21/2023 16:37","10/21/2023 17:06","San Bernardo","Parque Santa Catalina","Noruega"
"10/21/2023 16:38","10/21/2023 17:06","Cabildo de Gran Canaria","Parque Santa Catalina","Noruega"
"10/21/2023 17:00","10/21/2023 17:09","Churruca","Intermodal El Rincón","Alemania"
"10/21/2023 17:07","10/21/2023 17:16","Base Naval","Torre Woermann","Italia"
"10/21/2023 17:07","10/21/2023 17:16","Base Naval","Torre Woermann","Finlandia"
"10/21/2023 17:10","10/21/2023 17:37","Castillo de Mata (elect.)","Plaza Manuel Becerra (elect.)","Suiza"
"10/21/2023 17:11","10/21/2023 17:37","Castillo de Mata (elect.)","Plaza Manuel Becerra (elect.)","Suiza"
"10/21/2023 17:30","10/21/2023 17:50","León y Castillo","Las Canteras - Luis Morote","Eslovenia"
"10/21/2023 17:35","10/21/2023 17:46","C.C. El Muelle","Ayuntamiento","Lituania"
"10/21/2023 17:37","10/21/2023 22:31","Plaza Manuel Becerra (elect.)","Torre Woermann","Suiza"
"10/21/2023 17:39","10/21/2023 17:49","Plaza Manuel Becerra (elect.)","Torre Woermann","Suiza"
"10/21/2023 17:42","10/21/2023 17:55","Plaza de España","Oficina Sagulpa","Austria"
"10/21/2023 17:46","10/21/2023 18:58","Base Naval","Oficina de la Sitycleta","Austria"
"10/21/2023 17:49","10/21/2023 17:55","Churruca","C.C. El Muelle","Francia"
"10/21/2023 17:50","10/21/2023 18:04","C.C. El Muelle","Plaza de la feria ","Suecia"
"10/21/2023 18:08","10/21/2023 19:12","Torre Woermann","Torre Woermann","Francia"
"10/21/2023 18:12","10/21/2023 18:25","Las Canteras - Luis Morote","Intermodal El Rincón","Alemania"
"10/21/2023 18:18","10/21/2023 18:26","Intermodal El Rincón","Churruca","Alemania"
"10/21/2023 18:25","10/21/2023 18:40","Base Naval","Plaza de la feria ","Alemania"
"10/21/2023 18:25","10/21/2023 18:41","Base Naval","Plaza de la feria ","Alemania"
"10/21/2023 18:32","10/21/2023 18:37","Las Canteras - Luis Morote","Las Canteras - Luis Morote","Irlanda"
"10/21/2023 18:44","10/21/2023 18:52","Castillo de la Luz","Plazoleta de Farray","Italia"
"10/21/2023 18:47","10/21/2023 19:19","Churruca","Las Canteras - Luis Morote","Alemania"
"10/21/2023 18:47","10/21/2023 19:19","Churruca","Las Canteras - Luis Morote","Alemania"
"10/21/2023 18:49","10/21/2023 19:00","Ayuntamiento","Parque Santa Catalina","Lituania"
"10/21/2023 18:53","10/21/2023 19:07","Parque Santa Catalina","Plaza Manuel Becerra","Rep. Checa"
"10/21/2023 18:53","10/21/2023 19:07","Parque Santa Catalina","Plaza Manuel Becerra","Rep. Checa"
"10/21/2023 19:00","10/21/2023 19:14","Ciudad de la Justicia","Plaza de la feria ","Alemania"
"10/21/2023 19:01","10/21/2023 19:11","Gabinete Literario","Plaza de la feria ","Alemania"
"10/21/2023 19:03","10/21/2023 19:11","Intermodal El Rincón","Churruca","Reino Unido"
"10/21/2023 19:03","10/21/2023 19:14","Intermodal El Rincón","Las Canteras - Luis Morote","Rep. Checa"
"10/21/2023 19:07","10/21/2023 19:13","Parque del Estadio Insular","Oficina Sagulpa","Dinamarca"
"10/21/2023 19:19","10/21/2023 19:32","C.C. La Minilla","León y Castillo","Suecia"
"10/21/2023 19:20","10/21/2023 19:44","Las Canteras - Luis Morote","León y Castillo","Eslovenia"
"10/21/2023 19:23","10/21/2023 19:51","Plaza de España","San Telmo","Rumanía"
"10/21/2023 19:37","10/21/2023 19:50","Las Canteras - Luis Morote","Parque del Estadio Insular","Alemania"
"10/21/2023 19:37","10/21/2023 19:50","Las Canteras - Luis Morote","Parque del Estadio Insular","Alemania"
"10/21/2023 19:41","10/21/2023 19:54","Intermodal El Rincón","Mercado Central","Alemania"
"10/21/2023 19:42","10/21/2023 19:51","C.C. El Muelle","Churruca","Francia"
"10/21/2023 19:55","10/21/2023 20:00","Plaza Manuel Becerra","Torre Woermann","Reino Unido"
"10/21/2023 19:57","10/21/2023 20:06","Las Canteras - Luis Morote","Castillo de la Luz","Italia"
"10/21/2023 19:59","10/21/2023 20:10","Oficina de la Sitycleta","C.C. El Muelle","Francia"
"10/21/2023 20:00","10/21/2023 20:06","Plazoleta de Farray","Plaza del Pilar","Italia"
"10/21/2023 20:13","10/21/2023 20:15","Parque Santa Catalina","Parque Santa Catalina","Austria"
"10/21/2023 20:13","10/21/2023 20:28","Parque Santa Catalina","Plaza de la feria ","Alemania"
"10/21/2023 20:13","10/21/2023 20:35","Parque Santa Catalina","Plaza de la feria ","Austria"
"10/21/2023 20:13","10/21/2023 20:36","Parque Santa Catalina","Plaza de la feria ","Alemania"
"10/21/2023 20:15","10/21/2023 21:23","Torre Woermann","Teatro Pérez Galdós","Italia"
"10/21/2023 20:15","10/21/2023 20:37","Parque Santa Catalina","Plaza de la feria ","Austria"
"10/21/2023 20:16","10/21/2023 21:24","Torre Woermann","Teatro Pérez Galdós","Italia"
"10/21/2023 20:16","10/21/2023 21:23","Torre Woermann","Teatro Pérez Galdós","Italia"
"10/21/2023 20:23","10/21/2023 20:42","San Telmo","Base Naval","Países Bajos"
"10/21/2023 20:38","10/21/2023 20:45","Churruca","Parque Santa Catalina","Francia"
"10/21/2023 21:11","10/21/2023 21:17","Plaza del Pilar","Plazoleta de Farray","Francia"
"10/21/2023 21:30","10/21/2023 21:32","San Telmo","San Telmo","Noruega"
"10/21/2023 21:32","10/21/2023 21:56","León y Castillo","Plaza de España","Alemania"
"10/21/2023 21:32","10/21/2023 21:47","San Telmo","Gabinete Literario","Noruega"
"10/21/2023 21:54","10/21/2023 22:09","Torre Las Palmas","IES Mesa y López","Reino Unido"
"10/21/2023 21:57","10/21/2023 21:58","Muelle Deportivo","Muelle Deportivo","Reino Unido"
"10/21/2023 21:58","10/21/2023 22:15","Muelle Deportivo","Las Canteras - Luis Morote","Reino Unido"
"10/21/2023 22:24","10/21/2023 22:26","Churruca","Churruca","Reino Unido"
"10/21/2023 22:26","10/21/2023 22:29","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/21/2023 22:26","10/21/2023 22:30","Churruca","Plazoleta de Farray","Reino Unido"
"10/21/2023 22:47","10/21/2023 23:08","Plaza de la feria ","Parque Santa Catalina","Alemania"
"10/22/2023 7:08","10/22/2023 7:12","C.C. La Minilla","C.C. La Minilla","Italia"
"10/22/2023 7:12","10/22/2023 7:19","C.C. La Minilla","Plaza del Pilar","Italia"
"10/22/2023 7:21","10/22/2023 7:26","Plaza del Pilar","Intermodal El Rincón","Alemania"
"10/22/2023 9:26","10/22/2023 9:51","Plaza Manuel Becerra","Teatro Pérez Galdós","Rep. Checa"
"10/22/2023 9:26","10/22/2023 9:52","Plaza Manuel Becerra","Teatro Pérez Galdós","Rep. Checa"
"10/22/2023 9:50","10/22/2023 10:02","Mercado Central","León y Castillo","Italia"
"10/22/2023 10:09","10/22/2023 10:25","Las Canteras - Luis Morote","Intermodal El Rincón","Finlandia"
"10/22/2023 10:09","10/22/2023 10:58","Churruca","Plaza San Agustín","Dinamarca"
"10/22/2023 10:10","10/22/2023 10:58","Churruca","Plaza San Agustín","Italia"
"10/22/2023 10:10","10/22/2023 10:15","León y Castillo","Obelisco","Italia"
"10/22/2023 10:14","10/22/2023 10:16","Torre Woermann","Castillo de la Luz","Reino Unido"
"10/22/2023 10:23","10/22/2023 10:35","Castillo de la Luz","Plazoleta de Farray","Italia"
"10/22/2023 10:23","10/22/2023 10:35","Castillo de la Luz","Plazoleta de Farray","Italia"
"10/22/2023 10:40","10/22/2023 11:06","Torre Woermann","Churruca","Francia"
"10/22/2023 10:57","10/22/2023 11:07","Plaza del Pilar","Las Canteras - Luis Morote","Finlandia"
"10/22/2023 11:18","10/22/2023 11:47","Cabildo de Gran Canaria","Parque Santa Catalina","Países Bajos"
"10/22/2023 11:27","10/22/2023 11:42","Teatro Pérez Galdós","Plaza O'Shanahan","Rep. Checa"
"10/22/2023 11:29","10/22/2023 11:42","Teatro Pérez Galdós","Plaza O'Shanahan","Rep. Checa"
"10/22/2023 11:36","10/22/2023 11:47","Plaza Manuel Becerra (elect.)","Plaza de España (elect.)","Reino Unido"
"10/22/2023 11:57","10/22/2023 12:01","Churruca","Plaza del Pilar","Reino Unido"
"10/22/2023 11:58","10/22/2023 12:03","Plaza del Pilar","Plazoleta de Farray","Polonia"
"10/22/2023 12:00","10/22/2023 12:01","Plazoleta de Farray","Plazoleta de Farray","Italia"
"10/22/2023 12:00","10/22/2023 12:08","Plazoleta de Farray","Parque Santa Catalina","Italia"
"10/22/2023 12:02","10/22/2023 12:08","Plazoleta de Farray","Parque Santa Catalina","Italia"
"10/22/2023 12:10","10/22/2023 12:27","Oficina Sítycleta (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/22/2023 12:10","10/22/2023 12:27","Oficina Sítycleta (elect.)","Plaza Manuel Becerra (elect.)","Rep. Checa"
"10/22/2023 12:19","10/22/2023 12:47","San Telmo","C.C. El Muelle","Dinamarca"
"10/22/2023 12:20","10/22/2023 12:47","San Telmo","C.C. El Muelle","Italia"
"10/22/2023 12:35","10/22/2023 12:42","Parque Santa Catalina","Churruca","Francia"
"10/22/2023 12:47","10/22/2023 13:04","Mercado Central","Mercado Central","Países Bajos"
"10/22/2023 12:52","10/22/2023 13:00","Parque Santa Catalina","Plazoleta de Farray","Reino Unido"
"10/22/2023 13:10","10/22/2023 13:14","Plazoleta de Farray","Churruca","Francia"
"10/22/2023 13:12","10/22/2023 13:49","Churruca","Teatro Pérez Galdós","Rep. Checa"
"10/22/2023 13:12","10/22/2023 13:16","Churruca","Churruca","Rep. Checa"
"10/22/2023 13:16","10/22/2023 13:49","Churruca","Teatro Pérez Galdós","Rep. Checa"
"10/22/2023 13:18","10/22/2023 13:22","Churruca","Plazoleta de Farray","Reino Unido"
"10/22/2023 13:23","10/22/2023 13:27","San Bernardo","Castillo de Mata (elect.)","Reino Unido"
"10/22/2023 13:25","10/22/2023 13:33","Parque del Estadio Insular","Oficina Sagulpa","Dinamarca"
"10/22/2023 13:26","10/22/2023 13:40","Las Canteras - Luis Morote","Churruca","Austria"
"10/22/2023 13:27","10/22/2023 13:41","Las Canteras - Luis Morote","Churruca","Austria"
"10/22/2023 13:28","10/22/2023 13:39","Castillo de Mata (elect.)","Plaza de España (elect.)","Reino Unido"
"10/22/2023 13:39","10/22/2023 13:43","Ayuntamiento","Oficina Sagulpa","Alemania"
